mission_id,origin,destination,departure_utc,departure_time_j2000_s,travel_days,payload_mass_kg,departure_orbit_km,arrival_orbit_km,departure_distance_au,arrival_distance_au,mean_distance_au,min_distance_au,departure_solar_flux_w_m2,mean_solar_flux_w_m2,dv_ejection_mps,dv_injection_mps,dv_total_mps,phase_angle_deg,transfer_angle_deg,long_way,correction_reserve_dv_mps,best_architecture,best_stage_count,best_launch_mass_kg,best_total_loaded_propellant_kg,best_total_boiloff_mass_kg,best_total_tank_mass_kg,best_tank_carry_proxy_kg,best_total_dry_mass_kg,best_architecture_realism_penalty_kg,best_total_penalty_kg,best_stage_1_role,best_stage_1_segment,best_stage_1_propellant,best_stage_1_engine_key,best_stage_1_engine_count,best_stage_1_engine_isp_seconds,best_stage_1_engine_thrust_kn,best_stage_1_total_engine_mass_kg,best_stage_1_available_thrust_kn,best_stage_1_dv_mps,best_stage_1_storage_days,best_stage_1_boiloff_fraction,best_stage_1_loaded_propellant_kg,best_stage_1_burn_propellant_kg,best_stage_1_boiloff_mass_kg,best_stage_1_tank_mass_kg,best_stage_1_structure_mass_kg,best_stage_1_dry_mass_kg,best_stage_1_initial_mass_kg,best_stage_1_penalty_kg,best_stage_1_reason,best_stage_2_role,best_stage_2_segment,best_stage_2_propellant,best_stage_2_engine_key,best_stage_2_engine_count,best_stage_2_engine_isp_seconds,best_stage_2_engine_thrust_kn,best_stage_2_total_engine_mass_kg,best_stage_2_available_thrust_kn,best_stage_2_dv_mps,best_stage_2_storage_days,best_stage_2_boiloff_fraction,best_stage_2_loaded_propellant_kg,best_stage_2_burn_propellant_kg,best_stage_2_boiloff_mass_kg,best_stage_2_tank_mass_kg,best_stage_2_structure_mass_kg,best_stage_2_dry_mass_kg,best_stage_2_initial_mass_kg,best_stage_2_penalty_kg,best_stage_2_reason,best_stage_3_role,best_stage_3_segment,best_stage_3_propellant,best_stage_3_engine_key,best_stage_3_engine_count,best_stage_3_engine_isp_seconds,best_stage_3_engine_thrust_kn,best_stage_3_total_engine_mass_kg,best_stage_3_available_thrust_kn,best_stage_3_dv_mps,best_stage_3_storage_days,best_stage_3_boiloff_fraction,best_stage_3_loaded_propellant_kg,best_stage_3_burn_propellant_kg,best_stage_3_boiloff_mass_kg,best_stage_3_tank_mass_kg,best_stage_3_structure_mass_kg,best_stage_3_dry_mass_kg,best_stage_3_initial_mass_kg,best_stage_3_penalty_kg,best_stage_3_reason,best_stage_4_role,best_stage_4_segment,best_stage_4_propellant,best_stage_4_engine_key,best_stage_4_engine_count,best_stage_4_engine_isp_seconds,best_stage_4_engine_thrust_kn,best_stage_4_total_engine_mass_kg,best_stage_4_available_thrust_kn,best_stage_4_dv_mps,best_stage_4_storage_days,best_stage_4_boiloff_fraction,best_stage_4_loaded_propellant_kg,best_stage_4_burn_propellant_kg,best_stage_4_boiloff_mass_kg,best_stage_4_tank_mass_kg,best_stage_4_structure_mass_kg,best_stage_4_dry_mass_kg,best_stage_4_initial_mass_kg,best_stage_4_penalty_kg,best_stage_4_reason,best_stage_5_role,best_stage_5_segment,best_stage_5_propellant,best_stage_5_engine_key,best_stage_5_engine_count,best_stage_5_engine_isp_seconds,best_stage_5_engine_thrust_kn,best_stage_5_total_engine_mass_kg,best_stage_5_available_thrust_kn,best_stage_5_dv_mps,best_stage_5_storage_days,best_stage_5_boiloff_fraction,best_stage_5_loaded_propellant_kg,best_stage_5_burn_propellant_kg,best_stage_5_boiloff_mass_kg,best_stage_5_tank_mass_kg,best_stage_5_structure_mass_kg,best_stage_5_dry_mass_kg,best_stage_5_initial_mass_kg,best_stage_5_penalty_kg,best_stage_5_reason
2097,Jupiter,Saturn,2027-10-21T11:03:48Z,877388628.208772,8918.388823,55104.33105,151688.739275,250947.409225,5.410464,9.860967,7.635715,5.410464,46.493162,23.343107,10486.442668,1000.433106,11486.875774,222.773575,162.164853,False,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,3295273.83467,2881207.745667,4141.72406,306484.095116,424544.009549,358961.757954,5100,207974.836619,booster,Departure,lox_ch4,raptor,13,350,2747,19825,35711,3984.848214,1.285485,0.000064,2263303.828877,2263158.361343,145.467534,235700.51711,14043.222786,269568.739896,3295273.83467,169328.570686,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,2831.33952,2.570971,0.000129,405797.62854,405745.467198,52.161343,42955.659018,4751.447956,52507.106974,762401.265896,17603.495659,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2097.288534,4.499199,0.000225,130896.25429,130866.811186,29.443104,14103.453227,2514.731372,18218.1846,304096.530382,4863.188636,,departure_upper,Departure,lox_lh2,rl10b2,7,465.5,110.1,2107,770.7,1572.9664,7.07017,0.000917,45202.908929,45161.477283,41.431646,8000.51408,1320.217413,11427.731493,154982.091492,5424.373202,,cruise_arrival,Arrival,nto_mmh,aj10_190,8,319,43.7,880,349.6,1300.433106,8918.388823,0.107568,36007.125029,32133.904596,3873.220434,5723.95168,636.04331,7239.99499,98351.451069,5655.208436,
2098,Saturn,Jupiter,2031-12-14T12:37:15Z,1008290235.93289,3789.742334,73086.609913,103970.222021,389086.01256,9.0267,5.388555,7.207628,5.388555,16.703215,26.198319,7645.860618,154.061058,7799.921676,-160.728652,155.965106,False,233.99765,lox_lh2__lox_ch4__lox_lh2__nto_mmh,4,922162.618292,707840.945869,633.527527,109245.384002,144549.666457,141235.06251,3400,45651.743254,booster,Departure,lox_lh2,rs25e,5,452,2279,17635,11395,3517.095884,1.228598,0.000159,505125.932893,505045.448796,80.484096,84397.916329,5884.153088,107917.069417,922162.618292,27664.878549,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2446.675398,2.948636,0.000147,148810.989736,148789.051879,21.937857,15814.17058,2298.932842,19713.103422,309119.615983,5252.097187,,departure_upper,Departure,lox_lh2,rl10b2,6,465.5,110.1,1806,660.6,1682.089336,5.897273,0.000765,43356.143727,43322.994698,33.149029,7609.779402,1179.726479,10595.50588,140595.522824,4569.354492,,cruise_arrival,Arrival,nto_mmh,aj10_190,7,319,43.7,770,305.9,388.058708,3789.742334,0.047209,10547.879513,10049.922968,497.956545,1423.517691,815.866099,3009.38379,86643.873217,4765.413027,,,,,,,,,,,,,,,,,,,,,,
2099,Jupiter,Saturn,2045-02-27T07:59:35Z,1425067175.22165,7655.384905,19815.09359,166752.047273,269820.422213,5.04594,9.184818,7.115379,5.04594,53.453233,26.882028,14070.115069,1059.73796,15129.853028,284.811117,182.714592,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,4909407.389657,4379796.82293,1531.798277,457570.242055,537533.620539,509795.473137,4080,294189.790214,booster,Departure,lox_ch4,raptor,20,350,2747,30500,54940,5346.643726,1.036847,0.000052,3875462.899956,3875261.991998,200.907959,401955.83797,10949.701111,443405.539081,4909407.389657,270017.406431,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,3798.931069,2.073695,0.000104,377486.16602,377447.028497,39.137523,39733.535707,2701.269688,45634.805395,590538.95062,13791.499073,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2814.023014,3.628966,0.000181,88747.773127,88731.671457,16.10167,9492.10856,1185.883215,12277.991775,167417.979205,3020.231353,,departure_upper,Departure,lox_lh2,rl10b2,3,465.5,110.1,903,330.3,2110.51726,5.70266,0.000739,24588.730127,24570.550371,18.179756,4309.413614,572.226133,5784.639747,66392.214303,1659.805358,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,1359.73796,7655.384905,0.093068,13511.253699,12253.78233,1257.471369,2079.346204,283.150936,2692.49714,36018.844429,1620.847999,
2100,Saturn,Jupiter,2042-05-27T20:19:38Z,1338106778.26262,9840.792785,958.926641,131083.860455,348383.67572,9.790342,5.00113,7.395736,5.00113,14.19915,24.882575,7057.682447,1887.930613,8945.61306,-336.714275,121.401379,False,268.368392,lox_ch4__lox_lh2__nto_mmh,3,43663.556008,35856.451427,198.027401,4176.712617,5387.504557,6848.17794,0,1228.95923,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,4093.455819,2.759655,0.000138,30416.178586,30411.981968,4.196618,3226.120001,464.570367,5215.690368,43663.556008,947.306524,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2964.226628,9.658793,0.001252,3838.513941,3833.708326,4.805615,690.39329,176.30569,1167.69898,8031.687053,160.633741,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2156.299005,9840.792785,0.118011,1601.758899,1412.733732,189.025167,260.199325,94.589266,464.788592,3025.474132,121.018965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,Jupiter,Saturn,2029-09-24T22:13:20Z,938254400.544988,3148.60622,44340.973477,124403.683253,306655.647693,5.437981,9.350044,7.394013,5.437981,46.023825,24.894176,11619.207554,610.266103,12229.473657,194.561906,310.15675,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,3300229.893667,2903789.377667,933.822405,306798.085341,394534.910018,352099.542522,5100,202659.225572,booster,Departure,lox_ch4,raptor,13,350,2747,19825,35711,4415.298871,1.378923,0.000069,2388529.637338,2388364.963083,164.674255,249094.615916,11679.81486,280599.430776,3300229.893667,173642.056666,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,3137.18604,2.757846,0.000138,359173.547634,359124.023779,49.523855,38095.359051,3595.545599,44890.90465,631100.825553,13545.562318,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2323.841511,4.826231,0.000241,105355.256136,105329.835764,25.420372,11380.667483,1793.602704,14774.270187,227036.373269,3777.782443,,departure_upper,Departure,lox_lh2,rl10b2,5,465.5,110.1,1505,550.5,1742.881133,7.584077,0.000983,33951.098213,33917.718851,33.379362,6029.640906,914.084283,8448.725189,106906.846947,3207.205408,,cruise_arrival,Arrival,nto_mmh,aj10_190,6,319,43.7,660,262.2,910.266103,3148.60622,0.039382,16779.838348,16119.013786,660.824562,2197.801986,528.409735,3386.21172,64507.023545,3386.618736,
2102,Venus,Earth,2039-01-27T11:43:02Z,1233013382.05784,210.797647,1212.890639,380.507361,137.607083,0.726198,1.010733,0.868465,0.726198,2580.765125,1804.484456,14527.459057,5912.616312,20440.07537,121.474812,326.871191,True,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,5543384.547463,4971385.536294,9017.663903,515561.557199,599766.86641,570786.120529,3315,328618.360541,booster,Departure,lox_ch4,raptor,22,350,2747,33550,60434,5520.434442,0.778808,0.001476,4434827.476493,4428282.972333,6544.50416,457773.70261,11228.094922,502551.797532,5543384.547463,304886.15011,,departure_mid,Departure,lox_ch4,raptor_vac,2,380,2580,3200,5160,3922.413945,1.557616,0.002949,394891.018699,393726.392095,1164.626604,41288.705146,2649.638664,47138.34381,606005.273438,14366.504591,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2905.491811,2.725827,0.005155,88994.561484,88535.754237,458.807246,9435.971324,1132.197706,12168.16903,163975.910929,3000.989585,,departure_upper,Departure,lox_lh2,rl10b2,3,465.5,110.1,903,330.3,2179.118859,4.283443,0.029852,24292.365243,23567.185256,725.179987,4208.05106,534.503132,5645.554192,62813.180415,1570.32951,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,6212.616312,210.797647,0.004388,28380.114375,28255.56847,124.545905,2855.127059,97.128906,3282.255966,32875.26098,1479.386744,
2103,Mars,Uranus,2030-01-01T04:41:36Z,946744896.716124,7376.726876,6070.103795,211.238037,93250.249016,1.381461,18.291526,9.836494,1.381461,713.149544,14.066223,6749.9124,1134.132632,7884.045032,98.497867,190.034743,True,236.521351,lox_lh2__lox_lh2__nto_mmh,3,99989.101572,75514.933679,882.133001,12941.892507,16487.607365,18404.064097,3600,6651.083881,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3914.949192,2.870208,0.004922,58768.103905,58478.831684,289.272221,10039.114345,803.327996,14369.44234,99989.101572,1999.782031,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,2834.963208,10.045727,0.017122,12537.024942,12322.363618,214.661324,2259.841468,274.142556,3135.984024,26851.555327,604.159995,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1370.653983,7376.726876,0.089838,4209.804833,3831.605377,378.199456,642.936695,145.701038,898.637733,11178.546361,447.141854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Uranus,Saturn,2026-11-02T09:17:28Z,846883048.901065,10981.32598,486.362775,49736.92943,338680.211557,19.447842,9.365112,14.406477,9.365112,3.598448,6.557564,4221.328301,3106.109976,7327.438277,-51.2726,316.5171,True,219.823148,lox_ch4__lox_lh2__nto_mmh,3,18868.204873,13996.039959,309.093262,1745.691974,2879.905702,4385.802139,0,583.44958,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2448.370415,1.32755,0.000066,9622.881912,9622.243191,0.638722,1002.773736,433.119731,2960.893467,18868.204873,320.671633,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1772.957886,4.646425,0.000602,2023.446022,2022.226991,1.219031,351.622747,181.126807,833.749554,6284.429494,125.68859,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,3325.933125,10981.32598,0.130755,2349.712025,2042.476515,307.235509,391.295491,89.863628,591.159119,3427.233918,137.089357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,Mars,Venus,2039-06-20T22:08:21Z,1245492501.20354,202.749308,877.568518,318.132686,273.371791,1.386043,0.721715,1.053879,0.721715,708.442556,1225.396797,4551.776723,2580.084781,7131.861504,-114.266526,210.596463,True,213.955845,lox_ch4__lox_lh2__nto_mmh,3,19557.747809,14400.206319,35.899999,1644.885452,2375.273889,4279.972972,0,587.180772,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2640.030499,1.610314,0.000838,10498.778224,10489.981641,8.796582,1098.525653,428.131622,3051.657274,19557.747809,343.10048,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1911.746224,5.636101,0.009573,2068.449799,2048.648402,19.801397,362.331161,177.180214,840.511374,6007.312311,120.146246,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,2794.040626,202.749308,0.003984,1832.978296,1825.676276,7.30202,184.028638,93.775685,387.804323,3098.351137,123.934045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,Saturn,Jupiter,2034-03-06T05:34:02Z,1078508042.34561,4684.581133,33479.304436,72943.61165,271153.020302,9.032422,4.951246,6.991834,4.951246,16.682062,27.84043,7478.513386,1041.897649,8520.411036,-120.319597,271.849672,True,255.612331,lox_lh2__lox_ch4__lox_lh2__nto_mmh,4,583700.053833,458974.234532,1265.036967,70534.016153,99059.706713,91246.514865,3400,26815.027057,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,3440.116158,1.20427,0.000156,315103.75155,315054.538692,49.212858,52626.247412,3945.97543,67153.222842,583700.053833,14592.501346,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2393.124284,2.890248,0.000145,95462.892888,95449.098312,13.794575,10138.902761,1579.92045,13318.823212,201443.079441,3391.797438,,departure_upper,Departure,lox_lh2,rl10b2,4,465.5,110.1,1204,440.4,1645.272945,5.780496,0.000749,28054.927782,28033.902272,21.02551,4919.810141,831.809788,6955.619928,92661.363342,2548.187492,,cruise_arrival,Arrival,nto_mmh,aj10_190,5,319,43.7,550,218.5,1297.50998,4684.581133,0.058027,20352.662313,19171.65829,1181.004023,2849.055839,419.793044,3818.848883,57650.815632,2882.540782,,,,,,,,,,,,,,,,,,,,,,
2107,Saturn,Uranus,2033-03-06T07:52:23Z,1046980343.79466,9817.719245,56832.780493,86435.57898,63446.84316,9.01346,18.497336,13.755398,9.01346,16.752322,7.193029,7427.218962,357.339551,7784.558513,354.183676,118.141376,False,233.536755,lox_lh2__lox_ch4__lox_lh2__nto_mmh,4,739503.072182,568784.929417,1761.305785,87394.802449,119605.173459,113885.362273,3400,35556.982214,booster,Departure,lox_lh2,rs25e,4,452,2279,14108,9116,3416.520722,0.946552,0.000123,397389.690497,397340.907374,48.783123,66052.915672,4946.11433,85107.030002,739503.072182,20336.334485,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2376.710068,2.271725,0.000114,121195.147867,121181.382544,13.765324,12786.525067,1981.645499,16368.170566,257006.351683,4315.290898,,departure_upper,Departure,lox_lh2,rl10b2,5,465.5,110.1,1505,550.5,1633.988172,4.543451,0.000589,35953.306011,35932.125728,21.180284,6242.239187,1036.47219,8783.711377,119443.03325,3583.290997,,cruise_arrival,Arrival,nto_mmh,aj10_190,6,319,43.7,660,262.2,590.876307,9817.719245,0.117751,14246.785041,12569.207986,1677.577055,2313.122523,653.327805,3626.450328,74706.015861,3922.065833,,,,,,,,,,,,,,,,,,,,,,
2108,Venus,Earth,2039-09-12T21:21:37Z,1252747297.45854,173.132013,2745.994652,309.563211,996.058218,0.725777,0.991543,0.85866,0.725777,2583.759026,1845.933306,9214.338905,3440.949797,12655.288702,338.168559,152.071211,False,300,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,243884.578833,197544.886373,925.004969,31999.813359,42602.040759,43593.697808,9500,17541.095228,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,4238.595896,0.481342,0.003404,150347.015224,149835.203846,511.811377,24722.067113,1406.391883,33182.458996,243884.578833,5487.403024,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,2948.58845,1.155222,0.008151,29219.080153,28980.926502,238.153652,4875.73399,550.890992,7076.624982,60355.104613,1508.877615,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2027.154559,2.310443,0.016235,8717.912159,8576.378515,141.533644,1479.543355,299.141628,2079.684983,24059.399477,481.18799,,cruise_arrival,Arrival,nto_mmh,aj10_190,2,319,43.7,220,87.4,3740.949797,173.132013,0.003618,9260.878836,9227.37254,33.506296,922.4689,112.459947,1254.928847,13261.802335,563.626599,,,,,,,,,,,,,,,,,,,,,,
2109,Jupiter,Uranus,2028-12-02T15:49:19Z,912656959.194517,8364.116426,2312.501445,56777.109861,42402.825624,5.455065,18.290119,11.872592,5.455065,45.736008,9.655328,16371.209519,1400.439569,17771.649089,239.603996,343.31913,True,300,lox_ch4__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,1977174.026603,1763496.919313,360.33268,190240.744359,214387.911368,211364.605844,10960,100572.232873,booster,Departure,lox_ch4,raptor,8,350,2747,12200,21976,6221.059617,1.078142,0.000054,1654420.603179,1654331.42057,89.18261,171714.74233,2769.249764,186683.992094,1977174.026603,84029.896131,,departure_mid,Departure,lox_lh2,vinci,6,457,180,3300,1080,4420.22657,2.156284,0.00028,85330.523121,85306.662339,23.860782,14453.574422,674.660105,18428.234528,136069.431329,4422.256518,,departure_mid,Departure,lox_lh2,vinci,2,457,180,1100,360,3274.241904,3.773497,0.000489,16753.005868,16744.808668,8.1972,2888.437273,358.165969,4346.603242,32310.67368,726.990158,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2455.681428,5.929781,0.000769,4666.441264,4662.853759,3.587505,819.243294,202.660633,1322.903927,11211.064571,224.221291,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1700.439569,8364.116426,0.101234,2326.345881,2090.841297,235.504584,364.747039,108.125014,582.872054,5221.719379,208.868775,
2110,Saturn,Uranus,2033-11-18T03:30:29Z,1069169429.86568,10193.054781,1990.847945,41695.220874,71729.655705,9.024058,18.580387,13.802222,9.024058,16.712999,7.144307,8731.009521,428.526284,9159.535805,347.650162,116.474607,False,274.786074,lox_lh2__lox_lh2__lox_lh2__nto_mmh,4,60518.305514,45398.202891,85.367991,7504.542343,9625.338002,13129.254678,9500,11233.300303,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,4016.264379,0.539776,0.00007,36063.39134,36060.866698,2.524642,5939.45187,579.363774,10045.815644,60518.305514,1210.36611,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,2793.923047,1.295462,0.000168,6684.83526,6683.712172,1.123088,1118.193139,276.690692,1944.883831,14409.098529,288.181971,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1920.822095,2.590924,0.000336,1985.424731,1984.757663,0.667068,338.089482,175.74939,814.838873,5779.379438,115.587589,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,703.312358,10193.054781,0.121967,664.55156,583.498367,81.053192,108.807851,104.908479,323.716331,2979.115835,119.164633,,,,,,,,,,,,,,,,,,,,,,
2111,Jupiter,Saturn,2041-01-30T21:43:13Z,1296466993.54847,2066.46982,50233.816117,97525.694103,174534.291162,5.453759,10.05986,7.75681,5.453759,45.757908,22.619962,12544.846066,469.103536,13013.949602,357.944385,62.14875,False,300,lox_ch4__lox_ch4__lox_ch4__lox_lh2__nto_mmh,5,4999440.974563,4422132.543799,781.34551,465413.694128,573574.447359,527074.614647,5100,304876.63651,booster,Departure,lox_ch4,raptor,20,350,2747,30500,54940,4767.041505,1.33645,0.000067,3752852.791061,3752602.024353,250.766707,391127.181191,14901.078626,436528.259817,4999440.974563,268070.617922,,departure_mid,Departure,lox_ch4,raptor_vac,3,380,2580,4800,7740,3387.108438,2.672901,0.000134,483664.314465,483599.679447,64.635019,51253.817397,4182.391012,60236.208409,810059.923685,19990.215435,,departure_mid,Departure,lox_ch4,raptor_vac,1,380,2580,1600,2580,2508.969213,4.677576,0.000234,130423.920217,130393.420391,30.499826,14072.391649,1961.523482,17633.915131,266159.40081,4569.553272,,departure_upper,Departure,lox_lh2,rl10b2,5,465.5,110.1,1505,550.5,1881.72691,7.350477,0.000953,39921.47668,39883.435832,38.040848,7079.063025,963.589238,9547.652264,118101.565462,3543.046964,,cruise_arrival,Arrival,nto_mmh,aj10_190,6,319,43.7,660,262.2,769.103536,2066.46982,0.026025,15270.041376,14872.638266,397.403109,1881.240865,587.338161,3128.579026,68632.436519,3603.202917,
2112,Uranus,Saturn,2037-01-06T02:17:23Z,1168093043.9303,16673.835942,1456.061826,23907.758681,171622.862045,18.780041,9.768259,14.27415,9.768259,3.858914,6.67971,4751.590047,104.156082,4855.746128,-319.494941,227.952291,True,145.672384,lox_ch4__lox_lh2__hydrazine,3,15084.630759,9948.416815,27.261555,1175.826811,1527.370316,3680.152118,0,469.096503,booster,Departure,lox_ch4,raptor,1,350,2747,1525,2747,2755.922227,2.005301,0.0001,8326.880539,8326.045686,0.834853,875.744824,391.381235,2792.126059,15084.630759,269.623648,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,1995.66782,7.018552,0.00091,1405.199134,1403.920569,1.278565,248.620471,162.183453,711.803924,3965.624161,79.312483,,cruise_arrival,Arrival,hydrazine,mr111g,7,230,0.44,25.2,3.08,249.828466,16673.835942,0.116245,216.337141,191.189004,25.148137,51.461517,99.560618,176.222135,1848.621103,120.160372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,Mars,Jupiter,2038-04-14T10:58:01Z,1208127481.03817,2737.774067,7185.020362,398.76426,181381.325866,1.646243,4.988467,3.317355,1.646243,502.19248,123.672821,5381.454413,1043.727884,6425.182298,353.237935,212.319075,True,192.755469,lox_lh2__lox_lh2__nto_mmh,3,67396.915302,47246.137294,275.043602,7847.795742,10477.036404,12965.757645,3600,5893.043182,booster,Departure,lox_lh2,rs25e,1,452,2279,3527,2279,3121.24356,1.617054,0.001888,34099.229337,34034.836116,64.393221,5732.962514,739.370356,9999.33287,67396.915302,1347.938306,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2260.210854,5.659691,0.006594,9134.740606,9074.507611,60.232994,1600.425793,283.741344,2185.167137,23298.353095,465.967062,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,1236.483353,2737.774067,0.03749,4012.167352,3861.749965,150.417387,514.407435,156.850204,781.257638,11978.445353,479.137814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,Jupiter,Uranus,2031-05-07T18:44:27Z,989217867.450781,15521.626587,342.814059,155979.333048,150825.654816,5.29419,19.340843,12.317516,5.29419,48.557816,8.9704,15255.78934,3308.839177,18564.628517,181.692147,14.463885,False,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,614433.209191,512226.986512,562.395613,85286.051494,100491.41463,101863.40862,12415,30687.001062,booster,Departure,lox_lh2,rs25e,3,452,2279,10581,6837,5797.199949,0.891068,0.000116,448304.60733,448252.799642,51.807688,74432.920603,1748.589649,86762.510252,614433.209191,15360.83023,,departure_mid,Departure,lox_lh2,vinci,4,457,180,2200,720,4119.063122,1.782137,0.000231,47713.032531,47702.00539,11.027141,8041.104468,503.624945,10744.729413,79366.09161,2182.567519,,departure_mid,Departure,lox_lh2,vinci,1,457,180,550,180,3051.157868,3.118739,0.000404,10326.536193,10322.359995,4.176197,1768.779518,309.305625,2628.085143,20908.329665,418.166593,,departure_upper,Departure,lox_lh2,rl10b2,1,465.5,110.1,301,110.1,2288.368401,4.900876,0.000635,3136.947751,3134.954427,1.993325,546.28799,185.408766,1032.696756,7953.70833,159.074167,,cruise_arrival,Arrival,nto_mmh,aj10_190,1,319,43.7,110,43.7,3608.839177,15521.626587,0.179685,2745.862707,2252.471445,493.391262,496.958915,88.428141,695.387056,3784.063822,151.362553,
2115,Venus,Mars,2033-03-25T12:28:29Z,1048638509.12871,324.123841,6795.370503,375.869326,985.565809,0.720564,1.485437,1.103,0.720564,2621.278586,1118.682293,8840.135694,3013.594106,11853.7298,37.641424,228.210939,True,300,lox_lh2__lox_lh2__lox_lh2__lox_lh2__nto_mmh,5,398936.363918,321131.428078,3156.317787,52619.693729,82622.69752,71009.565337,19100,36420.760469,booster,Departure,lox_lh2,rs25e,2,452,2279,7054,4558,3359.251564,0.91837,0.006588,212622.24116,211221.427652,1400.813508,35321.600321,2859.423776,45235.024097,398936.363918,8976.068188,,departure_mid,Departure,lox_lh2,vinci,6,457,180,3300,1080,2386.836637,1.83674,0.013133,58705.9457,57934.952183,770.993518,9901.360394,1209.435358,14410.795752,141079.09866,4585.070706,,departure_mid,Departure,lox_lh2,vinci,3,457,180,1650,540,1768.027139,3.214294,0.02287,22501.636578,21987.031251,514.605327,3858.050829,777.625662,6285.676491,67962.357208,1699.05893,,departure_upper,Departure,lox_lh2,rl10b2,2,465.5,110.1,602,220.2,1326.020354,5.051034,0.035702,10146.66513,9784.404067,362.261064,1769.186999,454.433107,2825.620106,39175.044138,881.438493,,cruise_arrival,Arrival,nto_mmh,aj10_190,3,319,43.7,330,131.1,3313.594106,324.123841,0.006275,17154.939509,17047.295139,107.64437,1769.495185,152.953705,2252.44889,26202.758902,1179.124151,
